040404, 20, 0.003542  
040404, 20, 1  
a36621, 20, 2  
351b16, 20, 3  
cf9762, 100, 4  
ce935c, 100, 5  
d59950, 100, 6  
172605, 20, 7  
27ba4c, 100, 8  
19a62f, 20, 9  
339b58, 20, 10  
479577, 20, 11  
459177, 20, 12  
051310, 20, 13  
459777, 20, 14  
040908, 20, 15  
040404, 20, 16  
040404, 20, 17  
040404, 20, 18  
040404, 20, 19  
08993f, 20, 20  
2fac56, 20, 21  
29a153, 20, 22  
0d8d31, 20, 23  
040a04, 20, 24  
040a04, 20, 25  
040c04, 20, 26  
169c39, 20, 27  
040804, 20, 28  
040804, 20, 29  
040704, 20, 30  
040404, 20, 31  
040404, 20, 32  
040404, 20, 33  
040904, 20, 34  
17a923, 20, 35  
051f06, 20, 36  
2eba3a, 100, 37  
19af27, 20, 38  
17a61a, 20, 39  
dbf4aa, 100, 40  
55b441, 100, 41  
040404, 20, 42  
040404, 20, 43  
040904, 20, 44  
041404, 20, 45  
040f04, 20, 46  
040c04, 20, 47  
97ee9b, 100, 48  
040404, 20, 49  
040404, 20, 50  
040404, 20, 51  
040404, 20, 52  
040404, 20, 53  
040404, 20, 54  
040404, 20, 55  
040404, 20, 56  
040404, 20, 57  
18d13b, 100, 58  
1ad13d, 100, 59  
19d23c, 100, 60  
18ca37, 100, 61  
1aca37, 100, 62  
0a880d, 20, 63  
040604, 20, 64  
040704, 20, 65  
040504, 20, 66  
15a41d, 20, 67  
15ac1c, 20, 68  
0ba20e, 20, 69  
0dac11, 20, 70  
040404, 20, 71  
0eb215, 20, 72  
040404, 20, 73  
18b219, 20, 74  
040404, 20, 75  
0c990e, 20, 76  
040404, 20, 77  
040504, 20, 78  
040504, 20, 79  
051205, 20, 80  
2dd331, 100, 81  
054305, 20, 82  
052605, 20, 83  
051c05, 20, 84  
19ac1f, 20, 85  
040404, 20, 86  
040404, 20, 87  
040404, 20, 88  
040404, 20, 89  
040507, 20, 90  
040d10, 20, 91  
041013, 20, 92  
041317, 20, 93  
041f23, 20, 94  
041f24, 20, 95  
041a21, 20, 96  
041e26, 20, 97  
04141b, 20, 98  
04090a, 20, 99  
04080a, 20, 100  
040709, 20, 101  
040506, 20, 102  
040405, 20, 103  
040506, 20, 104  
040709, 20, 105  
04090b, 20, 106  
041218, 20, 107  
040505, 20, 108  
040809, 20, 109  
050b0d, 20, 110  
041418, 20, 111  
040a0c, 20, 112  
042b37, 20, 113  
040d10, 20, 114  
04090b, 20, 115  
040809, 20, 116  
04090b, 20, 117  
040809, 20, 118  
05090b, 20, 119  
040405, 20, 120  
040404, 20, 121  
050c0e, 20, 122  
050c0e, 20, 123  
040b0c, 20, 124  
04181d, 20, 125  
04171d, 20, 126  
04171d, 20, 127  
04171c, 20, 128  
0f2a2d, 20, 129  
0e2a2d, 20, 130  
1f2f25, 20, 131  
1f2d23, 20, 132  
1e2c23, 20, 133  
202c23, 20, 134  
212f24, 20, 135  
212d24, 20, 136  
24332a, 20, 137  
222e28, 20, 138  
1e2c2d, 20, 139  
1c2b2c, 20, 140  
1b2727, 20, 141  
0e100b, 20, 142  
0c0e0e, 20, 143  
96cac9, 100, 144  
121f1f, 20, 145  
0f1613, 20, 146  
0c1d21, 20, 147  
09171a, 20, 148  
081314, 20, 149  
0c0e0c, 20, 150  
0a1415, 20, 151  
131a15, 20, 152  
10150c, 20, 153  
141716, 20, 154  
0b0f0d, 20, 155  
0a0e0d, 20, 156  
0c0e0a, 20, 157  
0b100e, 20, 158  
111611, 20, 159  
12150f, 20, 160  
101312, 20, 161  
0f1310, 20, 162  
0c1e1e, 20, 163  
081e23, 20, 164  
091e1e, 20, 165  
040808, 20, 166  
040a0b, 20, 167  
040909, 20, 168  
050b0c, 20, 169  
04090a, 20, 170  
04090b, 20, 171  
050708, 20, 172  
050809, 20, 173  
060a0b, 20, 174  
06090a, 20, 175  
06090a, 20, 176  
060a0c, 20, 177  
070d10, 20, 178  
070f14, 20, 179  
081015, 20, 180  
071015, 20, 181  
070e12, 20, 182  
041014, 20, 183  
041015, 20, 184  
04090e, 20, 185  
050a10, 20, 186  
060b0f, 20, 187  
060b10, 20, 188  
070b10, 20, 189  
04090b, 20, 190  
040e12, 20, 191  
060c11, 20, 192  
060b10, 20, 193  
041519, 20, 194  
071318, 20, 195  
04212e, 20, 196  
365e4e, 20, 197  
040e15, 20, 198  
042329, 20, 199  
0b5966, 20, 200  
040c11, 20, 201  
04080a, 20, 202  
04090c, 20, 203  
06282a, 20, 204  
10210d, 20, 205  
041417, 20, 206  
040b0c, 20, 207  
041315, 20, 208  
202012, 20, 209  
0b2222, 20, 210  
0b201f, 20, 211  
051f21, 20, 212  
041517, 20, 213  
040d10, 20, 214  
040b0f, 20, 215  
050b0e, 20, 216  
060c12, 20, 217  
040708, 20, 218  
050b0e, 20, 219  
050b0f, 20, 220  
050a0d, 20, 221  
050b0e, 20, 222  
050a0d, 20, 223  
050a0d, 20, 224  
060b0f, 20, 225  
060b0f, 20, 226  
060a0e, 20, 227  
06090d, 20, 228  
050b0e, 20, 229  
060b0d, 20, 230  
060b0d, 20, 231  
050e11, 20, 232  
050c0e, 20, 233  
051114, 20, 234  
050b0d, 20, 235  
050b0e, 20, 236  
050b0d, 20, 237  
060b0e, 20, 238  
050b0e, 20, 239  
050b0e, 20, 240  
050a0d, 20, 241  
060b0e, 20, 242  
04181d, 20, 243  
05191f, 20, 244  
040a0e, 20, 245  
080d0b, 20, 246  
070b09, 20, 247  
060a0b, 20, 248  
050809, 20, 249  
050d0d, 20, 250  
040a10, 20, 251  
090e0f, 20, 252  
090e0b, 20, 253  
070c0f, 20, 254  
0a0e0f, 20, 255  
0e2a3a, 20, 256  
060c11, 20, 257  
060909, 20, 258  
090e0a, 20, 259  
050708, 20, 260  
0a0e0c, 20, 261  
0a1b27, 20, 262  
080b0c, 20, 263  
07100c, 20, 264  
090f0e, 20, 265  
08100e, 20, 266  
0a0f0c, 20, 267  
0b110f, 20, 268  
060a0c, 20, 269  
08181f, 20, 270  
0f0e09, 20, 271  
100f09, 20, 272  
08161d, 20, 273  
08181f, 20, 274  
1a160f, 20, 275  
110e0a, 20, 276  
16120c, 20, 277  
0d0a08, 20, 278  
211c12, 20, 279  
18140d, 20, 280  
071d25, 20, 281  
081d29, 20, 282  
070f13, 20, 283  
cfe6f1, 100, 284  
081f28, 20, 285  
051a1f, 20, 286  
051e28, 20, 287  
041822, 20, 288  
04141b, 20, 289  
081f27, 20, 290  
040c0e, 20, 291  
142b38, 20, 292  
0b1f2b, 20, 293  
181510, 20, 294  
0c0a08, 20, 295  
0e0d0b, 20, 296  
091c21, 20, 297  
081a1f, 20, 298  
07181c, 20, 299  
100e0e, 20, 300  
100f0f, 20, 301  
1d1911, 20, 302  
110f0f, 20, 303  
0d0c0e, 20, 304  
13161a, 20, 305  
082939, 20, 306  
123a4d, 20, 307  
6593ba, 100, 308  
051522, 20, 309  
050607, 20, 310  
607892, 20, 311  
05080e, 20, 312  
7e9cbc, 100, 313  
0f3442, 20, 314  
121e24, 20, 315  
0e1313, 20, 316  
0a1015, 20, 317  
111921, 20, 318  
090f15, 20, 319  
070c12, 20, 320  
0a151f, 20, 321  
12191f, 20, 322  
0a1d28, 20, 323  
090f0e, 20, 324  
07121c, 20, 325  
070d13, 20, 326  
070d12, 20, 327  
0c1319, 20, 328  
080f14, 20, 329  
051525, 20, 330  
085b86, 20, 331  
051a2a, 20, 332  
203246, 20, 333  
0e1b2b, 20, 334  
051222, 20, 335  
0b1723, 20, 336  
0b1621, 20, 337  
04111c, 20, 338  
05121e, 20, 339  
051024, 20, 340  
071222, 20, 341  
061c32, 20, 342  
0e232e, 20, 343  
08253c, 20, 344  
07263e, 20, 345  
051729, 20, 346  
081f31, 20, 347  
254d67, 20, 348  
0d2e44, 20, 349  
082033, 20, 350  
051a29, 20, 351  
0e222c, 20, 352  
0d222c, 20, 353  
072032, 20, 354  
061d2f, 20, 355  
061c2d, 20, 356  
07151e, 20, 357  
07151e, 20, 358  
0a2131, 20, 359  
0d2d3d, 20, 360  
051c29, 20, 361  
051b2a, 20, 362  
092839, 20, 363  
071c28, 20, 364  
05131d, 20, 365  
071318, 20, 366  
0a0f11, 20, 367  
0a0b0a, 20, 368  
081927, 20, 369  
265e80, 20, 370  
174360, 20, 371  
131213, 20, 372  
24281a, 20, 373  
1b2015, 20, 374  
313326, 20, 375  
4f4e3a, 20, 376  
191a12, 20, 377  
2a2b20, 20, 378  
302e22, 20, 379  
1b2b2b, 20, 380  
393f2b, 20, 381  
2c2815, 20, 382  
191a0f, 20, 383  
16160d, 20, 384  
201e16, 20, 385  
1c1f18, 20, 386  
1b201a, 20, 387  
1f2e34, 20, 388  
0e1116, 20, 389  
202528, 20, 390  
171819, 20, 391  
202f35, 20, 392  
273538, 20, 393  
111d21, 20, 394  
132328, 20, 395  
172221, 20, 396  
191c10, 20, 397  
1b1c0d, 20, 398  
171a11, 20, 399  
1f2114, 20, 400  
1d241e, 20, 401  
151915, 20, 402  
182323, 20, 403  
73b6bf, 100, 404  
14140c, 20, 405  
273637, 20, 406  
11130f, 20, 407  
151917, 20, 408  
233c42, 20, 409  
091113, 20, 410  
0c1011, 20, 411  
0a0e0f, 20, 412  
0a0f10, 20, 413  
0c100f, 20, 414  
0a1010, 20, 415  
0b1315, 20, 416  
0b1314, 20, 417  
22656c, 20, 418  
0a1315, 20, 419  
090a07, 20, 420  
0c1313, 20, 421  
091b1b, 20, 422  
0d2224, 20, 423  
0d393f, 20, 424  
0c2d37, 20, 425  
0a191f, 20, 426  
091519, 20, 427  
10110e, 20, 428  
0a161a, 20, 429  
1d1309, 20, 430  
07171b, 20, 431  
191712, 20, 432  
120f0a, 20, 433  
0b0b07, 20, 434  
0f1d21, 20, 435  
090f11, 20, 436  
0c1011, 20, 437  
0f0a09, 20, 438  
0d0a07, 20, 439  
09303a, 20, 440  
092c38, 20, 441  
0f0d0c, 20, 442  
0e0c0a, 20, 443  
0c0b0b, 20, 444  
0d0c0a, 20, 445  
141310, 20, 446  
0f1212, 20, 447  
d1e4e6, 100, 448  
213036, 20, 449  
102328, 20, 450  
c8e6e8, 100, 451  
398fa5, 20, 452  
15140d, 20, 453  
13110c, 20, 454  
1e160c, 20, 455  
1d150a, 20, 456  
1e150a, 20, 457  
1e150b, 20, 458  
1d180d, 20, 459  
1f190d, 20, 460  
201a0e, 20, 461  
20170d, 20, 462  
20170c, 20, 463  
201a0e, 20, 464  
201a0f, 20, 465  
1e190e, 20, 466  
1b160f, 20, 467  
1b160f, 20, 468  
1b160e, 20, 469  
1c160f, 20, 470  
1c1711, 20, 471  
1b1711, 20, 472  
1b160e, 20, 473  
1b160e, 20, 474  
1c160e, 20, 475  
19150a, 20, 476  
201a0e, 20, 477  
201a0e, 20, 478  
17100a, 20, 479  
19120d, 20, 480  
1e190e, 20, 481  
1f1a0e, 20, 482  
18100a, 20, 483  
16100a, 20, 484  
18110b, 20, 485  
1a120b, 20, 486  
18110b, 20, 487  
1a120c, 20, 488  
19120d, 20, 489  
353129, 20, 490  
201c16, 20, 491  
342b1c, 20, 492  
100e10, 20, 493  
19100d, 20, 494  
19150e, 20, 495  
19140e, 20, 496  
826042, 20, 497  
130d0b, 20, 498  
0b0907, 20, 499  
0e0b07, 20, 500  
130f09, 20, 501  
866345, 20, 502  
1b120f, 20, 503  
1a110d, 20, 504  
1d170d, 20, 505  
120c08, 20, 506  
150e09, 20, 507  
160e09, 20, 508  
160f0a, 20, 509  
161109, 20, 510  
161109, 20, 511  
160e09, 20, 512  
160f0a, 20, 513  
120e0a, 20, 514  
17110b, 20, 515  
17110b, 20, 516  
160e0b, 20, 517  
88613f, 20, 518  
87603d, 20, 519  
180f0b, 20, 520  
895f3b, 20, 521  
87603e, 20, 522  
8c6545, 20, 523  
190f0a, 20, 524  
20160b, 20, 525  
1e150a, 20, 526  
1f160a, 20, 527  
1f1509, 20, 528  
20170b, 20, 529  
20170b, 20, 530  
19120c, 20, 531  
201811, 20, 532  
0f0b09, 20, 533  
886f58, 20, 534  
101111, 20, 535  
101111, 20, 536  
121516, 20, 537  
1f140a, 20, 538  
21160b, 20, 539  
1b1a1b, 20, 540  
879bac, 100, 541  
8296a6, 100, 542  
8194a5, 100, 543  
7e8e9c, 100, 544  
1a160e, 20, 545  
